pressure_PS1_bar,pressure_PS2_bar,pressure_PS3_bar,pressure_PS4_bar,pressure_PS5_bar,pressure_PS6_bar,motor_power_EPS1_W,flow_FS1_l_min,flow_FS2_l_min,temp_TS1_C,temp_TS2_C,temp_TS3_C,temp_TS4_C,vibration_VS1,efficiency_SE,cooling_eff_CE,cooling_pwr_CP,fault
157.7,4.89,5.09,4.87,5.03,8.2,2065.5,8.37,8.3,35.61,40.12,38.25,30.4,0.4949,0.8591,101.65,1.51,0
156.92,4.93,5.03,5.06,5.0,8.53,2175.8,8.1,8.66,36.62,40.19,37.92,30.12,0.53,0.8653,99.06,1.583,0
152.46,4.98,4.92,5.05,4.88,8.64,2089.0,8.58,8.16,34.29,40.09,38.31,30.51,0.5387,0.8621,100.16,1.592,0
159.45,4.97,5.24,5.11,5.07,8.09,2140.1,8.9,8.57,34.69,39.58,37.74,30.43,0.5148,0.8459,98.33,1.594,0
153.92,4.81,4.84,5.09,4.95,7.89,2123.7,8.82,8.42,35.36,40.54,37.83,30.0,0.5259,0.8699,101.33,1.462,0
153.49,4.83,5.25,5.07,4.98,7.89,2041.5,8.47,8.68,35.02,39.76,38.32,30.26,0.5232,0.8718,99.55,1.408,0
154.0,4.95,4.8,5.06,4.87,7.97,2097.2,8.53,8.13,34.96,40.22,37.63,29.43,0.5185,0.8503,98.67,1.555,0
155.81,5.14,4.96,5.06,4.95,8.15,2106.6,8.36,8.58,35.13,40.24,37.97,29.67,0.5157,0.8561,100.65,1.443,0
156.02,5.01,5.04,5.1,4.85,7.87,2023.8,8.5,8.7,34.28,40.07,37.08,29.8,0.5516,0.8508,100.11,1.55,0
154.08,5.19,5.08,4.89,4.95,7.73,2147.7,8.43,8.28,35.55,40.08,37.9,29.75,0.5036,0.868,98.77,1.558,0
153.13,5.04,4.85,5.05,5.02,8.39,2075.0,8.46,8.48,35.1,40.05,38.44,30.21,0.5223,0.8527,100.0,1.462,0
156.3,5.07,4.98,5.01,4.97,7.42,2104.2,8.24,8.53,34.56,39.9,37.27,29.98,0.5034,0.8669,99.78,1.45,0
151.79,5.08,5.16,4.97,5.1,7.99,1972.0,8.29,8.36,35.0,40.35,38.23,30.06,0.5394,0.8557,100.64,1.442,0
156.65,4.87,4.96,5.07,5.34,7.92,2093.5,8.46,8.43,34.93,40.98,37.63,30.3,0.4794,0.8597,100.68,1.411,0
155.62,4.92,5.07,5.19,5.08,8.19,2104.7,8.47,8.56,36.01,40.3,37.46,30.03,0.5202,0.8646,99.9,1.522,0
156.39,5.09,4.94,5.03,4.88,8.29,2140.6,8.51,8.66,35.32,39.96,37.26,29.77,0.5313,0.8523,100.74,1.495,0
157.23,5.17,5.11,5.15,5.05,7.96,2054.4,8.86,8.39,35.36,40.19,37.98,29.82,0.4951,0.86,100.1,1.536,0
153.7,4.86,4.95,5.13,5.0,7.85,2115.5,8.75,8.58,34.9,40.01,37.62,29.89,0.5454,0.8608,100.51,1.466,0
154.89,4.91,5.05,5.09,5.07,8.17,2043.1,8.53,8.36,34.61,39.44,38.0,30.02,0.5353,0.853,99.71,1.468,0
153.51,5.14,4.96,4.97,5.14,7.7,2111.8,8.26,8.53,34.78,40.34,38.44,29.89,0.5113,0.8559,100.21,1.515,0
150.81,5.01,5.02,5.22,4.99,8.11,2006.6,8.36,8.62,34.12,39.46,37.73,29.82,0.5141,0.8464,100.21,1.536,1
153.99,5.11,4.94,5.08,4.86,8.27,2175.3,8.42,8.4,35.81,40.35,38.33,30.02,0.5185,0.8543,99.95,1.493,0
156.03,5.07,4.97,5.0,4.94,7.5,2158.5,8.48,8.57,35.37,40.4,38.05,29.77,0.5295,0.8609,101.26,1.455,0
153.3,5.03,4.88,4.91,4.87,8.18,2134.4,8.64,8.62,35.43,39.97,38.21,29.86,0.4993,0.8706,99.38,1.502,0
154.56,4.92,5.13,5.09,4.84,7.21,2055.5,8.46,8.05,34.82,40.84,37.39,29.87,0.504,0.8627,100.29,1.539,0
153.95,5.01,4.63,5.17,5.06,7.81,2128.2,8.15,8.48,35.65,39.9,37.46,30.06,0.5066,0.8576,99.14,1.453,0
158.07,5.09,5.02,5.03,5.16,7.66,2102.6,8.38,8.48,35.62,39.56,37.88,29.62,0.5489,0.8493,99.12,1.418,0
157.86,4.99,4.92,4.96,4.98,8.38,2059.3,8.41,8.17,35.44,40.33,36.7,30.21,0.5089,0.8516,99.3,1.611,0
152.98,4.97,4.97,5.02,4.71,7.87,1949.6,8.22,8.62,35.03,40.74,38.38,29.8,0.549,0.8621,98.66,1.462,0
156.77,5.07,5.22,4.9,4.94,7.79,2131.0,9.01,8.63,33.87,39.89,38.09,30.3,0.5199,0.8729,99.91,1.52,0
157.85,5.1,4.92,4.8,4.8,8.05,2141.9,8.47,8.74,35.47,40.62,38.19,30.32,0.5183,0.8598,101.62,1.401,0
155.16,5.16,4.94,5.02,4.98,7.86,2083.1,8.25,8.75,34.82,40.28,38.38,29.83,0.5552,0.8726,99.94,1.505,0
156.97,5.04,5.03,4.69,5.04,8.04,2099.3,8.42,8.76,34.76,39.51,37.52,30.08,0.5344,0.8596,99.6,1.511,0
154.02,5.05,5.03,5.0,5.08,7.83,2125.0,8.1,8.32,34.95,40.13,38.76,30.83,0.5179,0.8653,98.65,1.581,0
154.87,5.01,5.02,4.95,4.93,7.8,2074.7,8.4,8.11,34.82,40.02,38.13,29.74,0.4982,0.8614,100.41,1.374,0
156.04,4.92,5.05,4.9,5.06,8.15,2075.0,8.57,8.43,34.41,40.01,38.63,30.2,0.5093,0.8603,99.25,1.53,0
154.96,4.94,4.78,5.02,5.23,7.96,2147.9,8.6,8.5,34.99,39.5,38.23,29.99,0.5419,0.8599,99.36,1.466,0
157.4,4.94,5.16,5.06,5.09,7.78,2145.5,8.58,8.89,35.18,40.56,37.58,29.83,0.5159,0.8545,100.16,1.575,0
154.65,5.2,5.13,5.03,4.79,7.77,2090.0,8.27,8.36,35.16,39.37,37.73,29.68,0.5388,0.8487,98.74,1.45,0
155.0,4.89,5.02,5.03,5.14,7.63,2089.7,8.44,8.21,34.45,40.0,38.0,29.92,0.5099,0.8601,100.14,1.548,0
153.71,4.98,4.98,4.75,4.93,8.28,2081.0,8.72,8.48,35.51,40.49,38.36,30.11,0.5122,0.8596,99.48,1.613,0
156.0,4.99,5.06,5.2,4.92,8.07,2054.4,8.5,8.7,34.36,40.27,37.71,29.88,0.5395,0.8579,101.28,1.432,0
156.13,4.88,4.85,4.86,5.05,8.37,2138.3,8.66,8.44,35.14,39.52,37.8,29.85,0.5129,0.8749,100.87,1.543,0
157.5,5.04,5.03,4.89,4.85,8.07,2140.5,8.27,8.57,34.84,40.32,38.22,29.88,0.5708,0.8721,101.3,1.518,1
156.69,5.18,5.03,5.05,4.96,8.27,2165.1,8.43,8.34,35.05,39.89,37.64,29.88,0.5138,0.8665,98.79,1.413,0
155.38,5.08,5.0,5.07,5.04,8.34,2080.4,8.66,8.44,35.52,40.67,38.15,30.11,0.486,0.8619,98.92,1.433,0
153.62,5.09,4.85,5.08,5.03,7.87,2088.5,8.53,8.48,34.96,40.14,38.05,30.37,0.5007,0.8593,100.16,1.438,0
154.78,4.99,4.96,5.11,5.1,8.52,2109.9,8.82,8.6,34.91,39.42,38.14,29.89,0.5376,0.8564,100.0,1.553,0
154.92,4.92,5.08,5.13,4.98,7.81,2075.2,8.6,8.47,34.54,39.06,37.2,30.04,0.532,0.8643,99.17,1.522,0
155.81,5.04,5.14,4.99,5.07,8.37,2114.2,8.51,8.32,35.89,39.88,38.12,30.08,0.4899,0.8668,97.98,1.511,0
153.65,5.06,5.01,4.94,5.04,8.05,2130.6,8.47,8.53,35.46,40.48,38.13,30.09,0.5189,0.8653,99.29,1.515,0
154.79,5.22,5.14,4.97,5.01,8.15,2137.7,8.39,8.68,34.48,39.62,37.1,30.29,0.5599,0.8679,100.87,1.489,0
154.97,4.85,4.83,5.03,5.11,7.89,2065.6,8.6,8.57,35.01,39.89,37.96,30.24,0.5366,0.8493,99.17,1.473,0
154.86,5.11,4.96,5.09,5.13,8.1,2196.7,8.45,8.19,35.2,39.29,38.49,29.82,0.5252,0.8522,100.59,1.344,0
154.98,4.98,5.02,5.02,4.98,8.03,2090.2,8.12,8.49,35.19,39.76,37.41,30.13,0.5233,0.8645,99.1,1.488,0
154.95,4.96,5.01,5.08,4.91,8.2,2079.8,8.23,8.25,33.85,39.74,38.4,30.3,0.5019,0.8614,99.71,1.496,0
152.48,5.02,4.95,4.97,5.07,8.59,2167.5,8.75,8.39,34.85,40.01,38.16,29.51,0.5316,0.8639,100.89,1.436,0
155.84,5.0,5.14,4.97,5.12,7.57,2106.0,8.46,8.41,34.92,39.51,37.63,30.05,0.4936,0.8343,99.2,1.48,0
158.49,4.99,5.11,4.91,5.0,7.85,2109.4,8.81,8.35,35.63,40.04,37.63,29.9,0.525,0.8769,101.46,1.53,0
157.44,5.06,5.06,4.84,5.08,8.19,1997.2,8.47,8.47,35.4,38.58,38.19,30.01,0.5488,0.8682,100.83,1.45,0
156.38,4.9,4.95,4.98,5.08,8.19,2116.3,8.34,8.57,34.64,40.48,37.55,29.77,0.5361,0.866,100.75,1.557,0
156.17,5.02,4.95,4.93,5.03,7.84,2058.7,8.9,8.38,34.96,40.53,38.24,29.46,0.5407,0.8527,99.3,1.569,0
154.97,5.13,4.94,5.13,4.98,8.0,2172.2,8.94,8.72,34.33,39.91,36.98,30.27,0.5278,0.8603,100.07,1.519,0
155.52,4.82,4.88,5.09,5.04,8.03,2155.2,8.73,8.72,35.03,39.0,37.21,30.42,0.5044,0.8488,100.65,1.448,0
158.44,5.0,4.84,5.1,5.02,7.8,2171.2,8.33,8.42,35.46,39.58,37.89,30.23,0.5453,0.8522,100.15,1.581,0
159.05,4.98,5.19,5.03,5.05,8.22,2047.6,8.61,8.67,33.4,40.35,37.79,29.88,0.5213,0.8439,99.97,1.534,0
156.1,4.92,5.15,5.01,4.89,7.35,2059.1,8.27,8.04,35.25,40.13,38.01,29.58,0.511,0.8596,102.18,1.404,0
157.06,5.07,5.02,5.1,5.11,8.12,2144.2,8.73,8.24,35.56,40.75,38.23,30.83,0.5079,0.8823,100.61,1.479,0
155.37,4.93,5.03,5.05,4.94,8.13,2023.3,8.52,8.49,34.59,40.64,38.6,30.04,0.5134,0.8464,100.86,1.579,0
157.32,5.17,4.87,5.23,4.96,8.21,2128.6,8.31,8.5,34.9,39.44,37.76,30.16,0.5067,0.8679,100.3,1.493,0
150.23,4.86,4.97,5.04,4.88,8.28,2103.8,8.42,8.15,34.82,40.62,37.42,29.85,0.5419,0.8553,101.15,1.554,1
155.5,5.01,5.12,4.94,4.95,8.1,2138.8,8.35,8.2,34.75,41.07,37.81,29.54,0.5028,0.8506,99.84,1.405,0
155.66,5.0,4.94,4.81,4.89,7.9,2092.3,8.52,8.48,35.21,40.6,38.48,30.1,0.5163,0.8566,99.6,1.657,0
153.38,5.06,4.89,5.02,4.95,8.05,2140.7,8.33,8.49,35.67,39.8,38.18,29.38,0.5344,0.8594,100.03,1.487,0
153.63,5.12,5.09,5.17,4.86,7.87,2169.0,8.4,8.14,35.39,40.98,38.5,29.85,0.5419,0.877,99.66,1.487,0
155.74,5.09,5.2,5.15,4.92,8.43,2107.8,8.81,8.7,34.28,39.53,38.53,30.03,0.5093,0.8466,101.44,1.522,0
152.61,4.97,5.07,5.02,4.93,7.72,2096.6,8.51,8.64,34.44,39.94,38.48,30.2,0.5375,0.8527,100.15,1.463,0
155.36,5.01,4.99,5.02,4.94,7.73,2089.2,8.59,8.83,35.2,39.97,38.13,30.24,0.5029,0.8582,98.57,1.482,0
156.89,4.87,4.98,4.93,4.83,7.59,2114.6,8.77,8.87,35.07,40.04,38.13,30.39,0.4885,0.8643,99.98,1.477,0
153.43,4.95,4.84,5.03,4.92,7.88,2177.9,8.44,8.34,34.19,40.92,37.91,29.71,0.5345,0.861,99.12,1.537,0
156.08,4.8,4.95,5.03,4.97,8.27,2104.2,8.69,8.51,35.38,39.76,38.2,30.06,0.5367,0.861,98.7,1.443,0
154.66,4.98,4.74,4.87,5.07,7.69,2128.9,8.82,8.42,35.13,40.05,38.28,29.8,0.5399,0.8348,99.42,1.496,0
158.6,4.76,5.04,4.99,5.01,7.36,2170.7,8.49,8.76,35.09,39.16,38.38,30.44,0.5137,0.8514,99.81,1.526,0
153.73,4.89,4.99,4.87,4.95,8.36,2111.3,8.68,8.63,34.45,39.15,38.18,29.88,0.5091,0.867,99.11,1.468,0
158.23,4.89,4.93,5.12,4.95,8.22,2120.0,8.41,8.73,33.9,40.89,38.22,30.05,0.5587,0.8702,101.53,1.509,0
154.84,5.12,5.03,5.0,4.95,8.01,2033.8,8.52,8.61,34.65,39.06,38.13,29.77,0.5091,0.8629,101.42,1.57,0
152.72,5.05,4.92,5.1,4.91,7.98,2071.8,8.53,8.39,36.11,39.73,38.14,30.19,0.5022,0.8753,101.22,1.414,0
154.59,4.94,5.02,4.83,4.96,8.1,2154.4,8.66,8.73,35.27,40.08,38.23,29.89,0.4814,0.8583,100.46,1.526,0
153.19,4.99,4.92,5.02,5.03,8.16,2041.8,8.73,8.52,35.06,40.45,37.59,30.11,0.5104,0.8439,98.89,1.532,0
151.33,5.29,5.02,5.1,5.0,7.59,2176.8,8.48,8.59,34.84,40.08,37.41,29.72,0.5336,0.8482,99.81,1.453,0
157.62,4.99,4.96,4.81,4.78,7.95,2118.7,9.07,8.89,34.43,39.36,37.72,29.92,0.4919,0.8571,102.35,1.488,0
156.45,5.09,4.99,4.83,5.07,7.97,2073.3,8.58,8.58,34.78,40.28,37.86,29.93,0.547,0.8468,100.65,1.45,0
153.62,4.87,5.07,4.66,4.79,8.65,1952.4,8.44,8.69,35.18,40.24,37.92,29.74,0.514,0.843,100.58,1.49,0
155.09,5.03,4.76,5.15,5.01,8.0,1982.3,8.47,8.14,34.61,39.71,37.54,30.0,0.5113,0.8781,98.79,1.527,0
153.31,4.97,4.93,5.09,4.98,7.91,2125.9,8.59,8.36,34.56,39.33,37.88,29.95,0.5235,0.8579,99.43,1.535,0
155.53,4.98,5.17,5.08,5.08,8.4,2126.4,8.34,8.66,34.72,40.33,37.82,29.85,0.5044,0.8437,100.26,1.536,0
155.55,4.93,4.82,5.03,5.05,7.55,2097.8,8.49,8.76,34.64,38.97,38.43,30.05,0.5328,0.8736,99.43,1.547,0
155.92,5.03,4.96,4.93,4.75,7.53,2073.8,8.77,8.81,35.29,39.84,38.29,29.71,0.5204,0.8448,100.01,1.624,0
151.86,5.11,4.98,4.83,5.07,7.69,2139.4,8.51,8.61,34.44,39.84,37.63,30.31,0.5324,0.8733,100.82,1.484,0
156.0,4.93,4.78,4.95,5.08,8.24,2219.0,8.43,8.74,34.67,40.22,37.98,29.97,0.5402,0.8515,100.71,1.537,0
157.21,4.99,4.95,4.96,5.1,7.77,2098.1,8.39,8.76,35.04,39.01,37.31,30.04,0.476,0.8571,100.86,1.59,0
156.26,5.03,5.07,5.09,5.06,8.0,2083.7,8.35,8.49,34.58,40.26,37.77,29.65,0.509,0.8485,101.29,1.468,0
156.64,4.99,5.07,5.15,5.02,8.32,2084.6,8.04,8.4,35.16,39.55,37.81,30.36,0.5029,0.8603,100.14,1.494,0
154.32,4.93,4.84,4.75,4.92,7.89,2047.9,8.24,8.51,35.32,40.36,37.64,30.16,0.5442,0.8527,100.93,1.55,0
156.44,4.86,4.99,4.99,5.05,7.96,2090.1,8.6,8.13,35.31,39.68,37.56,30.35,0.5284,0.8611,100.53,1.456,0
152.6,5.12,4.91,4.85,4.99,7.6,2069.4,8.41,8.44,35.22,40.87,38.15,29.99,0.4925,0.8567,100.14,1.472,0
156.09,4.99,4.89,5.08,4.81,7.4,2114.7,8.61,8.61,35.06,40.35,37.51,30.28,0.5488,0.8653,98.28,1.552,0
157.77,4.97,5.06,4.88,5.01,8.35,2148.0,8.63,8.43,34.72,39.51,38.12,30.26,0.4747,0.8657,96.89,1.475,0
152.81,5.15,5.05,4.82,5.13,8.09,2117.1,8.6,8.63,34.88,40.5,38.06,30.09,0.5048,0.8687,100.13,1.446,0
157.54,5.02,4.86,4.86,5.2,7.82,2083.5,8.4,8.48,34.84,39.91,38.49,29.84,0.4885,0.8459,100.4,1.433,0
153.4,4.83,4.82,4.98,5.06,7.92,2132.5,8.45,8.75,35.08,40.48,38.88,30.07,0.4905,0.8573,100.7,1.485,0
152.96,5.16,4.87,4.96,4.66,8.23,2052.0,8.43,8.18,34.86,39.26,38.54,30.03,0.5295,0.8581,100.48,1.403,0
154.84,5.07,5.0,5.15,5.01,8.19,2087.3,8.6,8.4,36.19,39.85,38.29,30.33,0.5257,0.8581,100.38,1.498,0
153.94,5.14,5.09,4.86,4.99,7.19,2170.0,8.56,9.08,34.7,40.02,38.49,30.03,0.5129,0.8604,100.96,1.51,0
155.86,4.9,4.92,5.09,4.75,8.15,2112.7,8.58,8.69,35.42,40.25,38.15,30.75,0.5033,0.8686,98.66,1.498,0
153.96,4.82,5.0,5.13,4.97,8.01,2153.9,8.76,8.21,34.32,39.15,37.38,29.82,0.5017,0.8536,99.7,1.463,0
154.01,5.07,4.92,4.97,4.81,8.0,2109.7,8.83,8.38,35.73,41.13,37.86,29.37,0.5104,0.8523,99.44,1.487,0
155.29,5.01,4.86,4.94,5.02,8.07,2111.1,8.54,8.36,34.86,39.88,37.83,30.75,0.5323,0.872,97.65,1.629,0
154.4,5.05,4.84,5.04,5.17,8.22,2160.3,8.47,8.5,35.83,40.39,37.79,30.01,0.5051,0.8436,99.94,1.485,0
152.97,5.11,5.03,5.05,5.24,7.35,2098.5,8.88,8.56,34.19,40.58,37.85,29.79,0.5521,0.8694,99.8,1.405,0
153.81,5.1,4.98,5.07,4.84,8.22,2176.6,8.34,8.47,35.36,41.0,38.02,29.63,0.5084,0.8583,100.38,1.604,0
155.73,4.9,5.2,4.93,4.87,8.27,2191.9,8.31,8.58,34.97,40.66,37.73,30.14,0.5747,0.8553,99.53,1.492,1
159.4,4.91,4.99,4.94,5.05,8.3,2090.4,8.46,8.69,35.18,39.89,38.45,30.14,0.5369,0.8551,99.65,1.57,0
153.42,5.0,5.11,5.09,4.91,8.17,2137.2,8.88,8.36,34.74,40.67,37.99,30.08,0.5203,0.8531,99.76,1.5,0
155.69,4.94,5.14,4.93,5.07,8.63,2137.1,8.31,8.93,35.27,39.76,37.77,29.52,0.5329,0.8341,99.27,1.534,0
154.08,5.09,5.03,5.04,4.97,8.41,2132.1,8.48,8.17,35.39,40.2,37.41,30.56,0.533,0.854,99.9,1.42,0
154.95,5.06,4.89,5.05,5.03,7.84,2233.3,8.87,8.92,35.27,39.72,37.96,29.63,0.5169,0.8624,100.87,1.548,0
154.88,5.03,5.02,5.07,5.01,8.07,2081.3,8.54,8.63,34.73,40.02,38.16,29.89,0.5453,0.8413,100.08,1.465,0
156.62,4.85,4.89,5.06,4.9,8.03,2109.6,8.51,8.26,35.79,40.42,38.05,29.84,0.5117,0.8491,101.09,1.466,0
157.2,5.02,5.2,4.9,4.89,8.29,2057.2,8.45,8.11,34.63,40.04,38.88,30.28,0.498,0.8542,100.95,1.523,0
151.75,4.97,5.1,5.11,4.95,7.92,2105.1,8.73,8.85,35.58,39.73,38.01,30.41,0.5198,0.8633,101.56,1.458,0
155.19,4.84,5.12,5.15,5.16,8.23,2104.2,8.4,8.59,35.42,40.02,38.13,30.41,0.5255,0.8654,99.37,1.496,0
154.69,4.87,4.92,4.96,5.01,7.91,2117.8,8.91,8.49,35.0,40.19,37.95,29.89,0.5101,0.855,99.77,1.551,0
153.08,5.08,4.97,5.04,4.93,8.28,2100.7,8.36,8.48,34.59,40.32,37.87,29.7,0.5301,0.8804,100.51,1.496,0
153.16,5.01,5.15,5.07,5.05,8.6,2100.7,8.49,8.57,35.36,39.87,38.34,30.09,0.5347,0.8503,99.9,1.469,0
151.53,5.2,5.1,4.75,5.08,8.59,2058.7,8.32,7.85,35.75,39.8,37.83,29.96,0.5594,0.8678,100.28,1.481,0
154.61,5.04,4.93,5.03,5.03,8.18,2123.0,8.3,8.55,34.95,39.99,37.88,30.1,0.5308,0.8649,100.32,1.597,0
153.79,4.85,4.98,4.98,4.99,8.01,2108.6,8.69,8.38,35.54,39.65,38.2,30.11,0.4946,0.8558,99.25,1.412,0
154.77,4.98,5.01,4.98,4.98,8.32,2067.0,8.44,8.78,35.24,39.78,38.0,30.38,0.4789,0.8441,100.93,1.532,0
155.46,5.18,4.95,4.97,5.23,7.8,2129.5,8.66,8.58,34.63,39.69,38.41,30.41,0.5124,0.852,99.35,1.506,0
155.23,4.96,5.11,4.91,5.02,8.45,2108.4,8.4,8.14,34.54,39.79,38.29,30.08,0.491,0.8613,100.15,1.498,0
153.81,4.98,4.91,5.09,5.03,7.99,2047.1,8.47,8.6,34.68,40.31,38.72,30.33,0.5458,0.8574,100.2,1.504,0
156.85,4.8,4.98,4.95,5.11,7.96,2165.3,8.59,8.45,35.24,40.9,37.98,29.92,0.5329,0.8612,100.43,1.49,0
151.52,5.18,5.18,5.0,5.15,7.84,2046.3,8.61,8.44,34.75,39.93,37.21,30.22,0.5182,0.8616,98.07,1.499,0
156.64,4.94,4.89,5.11,4.97,8.16,2158.1,8.45,8.21,35.06,40.03,37.44,29.46,0.5062,0.8633,99.08,1.543,0
152.85,4.87,4.95,4.84,5.19,8.38,2095.7,8.54,8.22,34.66,40.72,38.81,30.26,0.5178,0.8548,98.79,1.486,0
153.14,5.03,5.14,4.81,4.89,8.02,2088.0,8.62,8.55,35.65,40.51,37.92,30.37,0.5029,0.8698,99.73,1.509,0
156.24,5.01,4.78,5.08,5.04,7.93,2258.3,8.66,8.69,34.45,40.57,37.97,30.01,0.5276,0.8563,99.71,1.54,0
157.14,4.94,4.97,4.85,5.23,8.0,2168.9,8.46,8.48,34.69,40.67,37.55,29.93,0.5455,0.8674,99.57,1.468,0
154.55,4.98,4.9,4.96,4.95,7.9,2100.2,8.61,8.64,35.23,39.86,37.2,29.88,0.4832,0.8482,101.63,1.444,0
152.74,4.82,4.97,5.02,4.87,8.2,2124.0,8.77,8.48,35.58,40.11,36.93,29.89,0.5245,0.8558,100.1,1.495,0
152.54,5.06,4.9,4.97,5.03,7.69,2150.5,8.58,8.6,34.51,40.35,37.79,30.24,0.5204,0.8586,100.05,1.591,0
157.37,5.03,4.92,5.03,5.04,7.97,2127.7,8.54,8.34,35.82,39.27,38.23,30.02,0.5189,0.8526,98.45,1.44,0
157.62,4.99,5.01,4.97,5.08,7.76,2068.8,8.72,8.36,34.25,40.64,38.62,29.77,0.54,0.8551,99.64,1.449,0
156.35,4.99,5.06,4.82,5.09,8.04,2109.4,8.69,8.56,35.19,39.98,37.29,29.61,0.5363,0.8529,100.59,1.449,0
154.56,5.14,5.0,5.17,4.71,7.63,2100.0,8.26,8.6,35.45,39.33,38.02,29.22,0.5228,0.8651,102.14,1.441,0
155.41,5.04,4.91,4.92,4.92,8.16,2154.6,8.31,8.46,34.91,39.34,37.95,29.6,0.5029,0.862,98.91,1.57,0
152.75,4.96,4.97,4.95,4.83,8.05,2004.3,8.78,8.34,35.76,39.17,37.92,30.33,0.5245,0.8655,100.37,1.371,0
154.58,5.12,4.99,5.2,5.05,8.43,2085.4,8.53,8.21,34.71,40.96,37.95,30.58,0.5136,0.8785,100.68,1.438,0
152.98,5.08,5.03,4.86,4.92,8.08,2164.8,8.49,8.6,34.35,40.48,37.59,30.11,0.5584,0.8587,99.81,1.521,0
155.87,5.13,4.88,4.96,5.09,8.04,2152.1,8.73,8.56,34.05,40.09,38.16,29.91,0.5222,0.8609,100.24,1.501,0
152.66,4.84,4.82,4.95,5.0,7.91,2057.0,8.37,8.7,35.26,39.89,38.5,29.83,0.5285,0.8552,98.41,1.396,0
152.37,5.15,5.03,4.98,5.0,7.85,2182.7,8.16,8.54,35.49,40.11,38.18,30.17,0.5768,0.8651,99.73,1.518,1
152.52,4.8,4.96,4.86,5.15,8.61,2087.5,8.32,8.44,34.17,40.7,37.62,29.79,0.5006,0.8474,101.01,1.545,0
158.69,4.9,4.71,5.15,5.02,7.82,2134.8,8.89,8.59,34.54,39.11,37.92,29.72,0.5242,0.8627,99.83,1.48,0
152.99,5.04,5.07,5.09,4.92,8.32,2008.4,8.46,8.85,35.63,40.82,37.65,29.79,0.5034,0.8726,99.49,1.363,0
153.46,5.11,4.89,4.88,4.91,7.68,2086.8,8.64,8.89,35.87,40.14,38.37,30.43,0.5105,0.8423,100.07,1.509,0
154.74,4.97,5.0,4.99,5.15,8.12,2085.3,8.03,8.5,34.98,39.67,37.95,30.3,0.5383,0.8552,98.86,1.513,0
152.15,4.94,5.02,5.04,4.74,8.14,2110.7,8.72,8.55,34.82,40.27,37.77,29.87,0.5485,0.8628,99.7,1.488,0
157.69,5.03,5.16,4.9,5.05,8.17,2163.1,8.27,8.7,34.88,40.09,37.86,30.04,0.5366,0.8552,98.91,1.487,0
156.08,5.08,4.95,4.92,5.04,8.34,2145.2,8.86,8.3,35.22,39.54,37.98,30.26,0.4983,0.8588,98.71,1.47,0
155.64,5.09,5.15,5.11,5.09,8.43,2048.3,8.74,8.37,35.44,40.19,38.03,30.44,0.5364,0.8429,99.75,1.508,0
157.19,4.93,5.11,5.01,4.95,7.98,2092.9,8.23,8.39,34.86,40.24,37.21,30.43,0.5507,0.8388,100.77,1.498,0
155.93,5.13,5.03,4.98,5.04,8.16,2087.5,8.09,8.28,34.65,40.32,38.78,29.97,0.5153,0.867,99.8,1.54,0
152.41,5.02,5.06,4.98,5.0,8.72,2081.4,8.57,8.43,35.56,40.98,38.41,29.85,0.5095,0.8686,99.18,1.523,0
154.68,5.07,5.1,5.23,4.95,8.22,2046.3,8.86,8.2,35.32,39.24,37.78,29.49,0.5106,0.8333,101.64,1.566,0
152.77,5.03,4.95,5.14,5.0,8.12,2187.7,8.51,8.41,35.32,39.74,37.97,30.13,0.4918,0.8692,99.79,1.584,0
153.52,5.07,5.07,4.94,5.09,7.94,2105.9,8.63,8.53,36.4,39.62,37.26,30.0,0.5031,0.8606,98.36,1.533,0
154.61,5.09,5.03,5.03,4.95,8.42,2083.0,8.42,8.59,34.17,40.7,37.64,29.82,0.5481,0.858,100.92,1.437,0
152.64,5.04,4.91,5.13,5.1,8.11,2117.1,8.59,8.25,35.24,39.3,37.84,30.15,0.5357,0.8491,98.53,1.436,0
152.13,4.95,4.9,4.99,5.03,7.72,2073.3,8.56,8.28,34.85,40.29,38.25,29.89,0.5445,0.8671,101.23,1.477,0
155.71,5.02,4.95,5.07,4.86,8.06,2171.9,8.09,8.61,34.68,39.44,37.93,30.11,0.503,0.8525,100.28,1.45,0
152.19,4.96,4.96,5.0,4.91,7.88,2109.7,8.19,8.5,35.17,40.07,37.55,30.21,0.5128,0.8599,99.68,1.61,0
154.75,4.92,5.21,5.0,5.09,8.11,2083.9,8.3,8.91,34.95,39.89,37.58,29.93,0.5269,0.8604,100.54,1.506,0
152.25,4.99,4.79,4.94,4.79,7.98,2183.9,8.6,8.82,34.43,40.68,37.93,29.92,0.5162,0.8537,100.19,1.49,0
155.56,5.15,5.03,4.93,5.04,8.03,2037.8,8.86,8.45,34.93,39.72,37.38,29.91,0.5383,0.8604,99.64,1.489,0
152.93,5.01,4.97,4.9,5.06,7.68,2010.1,8.65,8.53,35.72,40.29,37.97,29.79,0.5247,0.8584,100.84,1.476,0
156.88,4.97,5.01,4.98,5.08,7.19,2097.5,8.42,8.49,33.72,40.52,37.94,30.12,0.512,0.8595,100.05,1.559,0
156.3,5.07,4.94,4.9,5.22,8.35,2160.3,8.67,8.16,34.68,40.08,38.62,30.41,0.5036,0.8757,100.84,1.497,0
